candidate,feature,label
mobile defers transmission,"0.0,1.0,1.3,-1.4962831735610962,3.7301692962646484,1.4959043264389038",0
crucial factor,"0.0,1.0,0.7,-0.41522711515426636,-0.5095757842063904,0.5097168684005737",0
shortesthop routing,"0.0,1.0,0.95,0.9767968058586121,0.49538183212280273,0.8775006532669067",0
bandwidth usage,"0.0,1.0,0.75,-0.15152329206466675,-0.43260058760643005,0.3554428219795227",0
ARQ scheme LRB GoBackN Cumulative Acknowledgement LRB CACK RRB Selective Acknowledgement,"0.0,1.0,4.4,0.15954339504241943,-0.279414564371109,0.3789243698120117",1
possible Cost,"0.0,1.0,0.65,-0.4509966969490051,5.3460893630981445,3.5388646125793457",0
mobile costs,"0.0,1.0,0.6,-3.285191774368286,3.155736207962036,1.4801135063171387",0
Wireless multimedia networking,"0.0,1.0,1.5,-4.031539440155029,5.174147129058838,1.875601887702942",0
tolerable video quality,"0.0,1.0,1.15,2.806506872177124,0.10293176025152206,3.259394884109497",0
predictive shutdown LRB Chandrakasan,"0.0,1.0,1.8,-0.9834288954734802,1.6907644271850586,1.1165361404418945",1
frequent topology updates,"0.0,1.0,1.25,-0.32505038380622864,0.34712955355644226,0.35985878109931946",0
network Time,"0.0,1.0,0.6,-0.27710962295532227,0.8842334747314453,4.1351399421691895",0
Computer Networking Research Department,"0.0,1.0,1.95,1.262252926826477,2.557288646697998,3.040264129638672",1
particular protocol,"0.0,1.0,0.95,1.7534250020980835,-1.8372646570205688,2.6958441734313965",0
ad hoc communication networks Scientific Programming v,"0.0,1.0,2.7,-4.497899055480957,2.0131945610046387,1.992447853088379",1
IEEE Third Millennium Medal,"0.0,1.0,1.35,0.048936039209365845,3.0146827697753906,1.4641391038894653",1
physical layer,"0.0,1.0,0.7,-9.038751602172852,-0.2921883165836334,3.262899160385132",1
Energy Drain Rate IEEE Transactions,"0.0,1.0,1.75,1.402883768081665,3.8428969383239746,5.352231502532959",1
recent work,"0.0,1.0,0.55,-0.401447594165802,-1.5394937992095947,2.210371732711792",0
FEC error control methods waste network bandwidth,"0.0,1.0,2.45,-3.872864246368408,0.8688672780990601,1.6432530879974365",1
transient random error,"0.0,1.0,1.1,-3.281862258911133,0.8105084300041199,1.7641044855117798",0
audio streams,"0.0,1.0,0.65,0.26493412256240845,0.08232621103525162,0.18562355637550354",0
Anchor Location Service LRB ALS RRB protocol,"0.0,1.0,2.2,1.124773621559143,-0.8119117021560669,1.7646573781967163",1
wireless channels,"0.0,1.0,0.85,-4.546448707580566,6.087449550628662,2.211212635040283",0
power LRB ie tradeo retransmissions,"0.0,1.0,1.75,-0.10501637309789658,-1.833326816558838,1.6277351379394531",1
control packets LCB,"0.0,1.0,0.95,-5.809767246246338,0.2020377814769745,2.202021837234497",0
transmission power levels,"0.0,1.0,1.25,0.472057968378067,-0.3738478422164917,2.1866185665130615",0
RRB combines ARQ,"0.0,1.0,0.8,0.19098815321922302,-0.4821265935897827,0.49567240476608276",0
orthogonal codes,"0.0,1.0,0.8,-0.6829778552055359,0.20228774845600128,0.37902969121932983",0
rst author,"0.0,1.0,0.5,0.3960123062133789,0.11374218761920929,0.5248925685882568",0
wireless ad hoc networks Energy ecient,"0.0,1.0,1.9,-5.291538238525391,-0.06230783462524414,5.55987548828125",1
layer deals,"0.0,1.0,0.55,-2.4471285343170166,0.04028637707233429,0.9589924216270447",0
wireless network architectures,"0.0,1.0,1.5,-4.661458492279053,6.022250652313232,2.0965466499328613",0
aggregate packet requests,"0.0,1.0,1.25,-0.1968178004026413,0.30311980843544006,0.14646278321743011",0
similar idea,"0.0,1.0,0.6,-0.03596784174442291,0.35564255714416504,0.45861339569091797",0
transmission slots,"0.0,1.0,0.9,0.7093735933303833,2.155022382736206,1.1389816999435425",0
computer communications August,"0.0,1.0,1.5,1.050684928894043,2.143847703933716,3.7037689685821533",0
WWP,"0.0,1.0,0.15,0.25738248229026794,-0.2895301580429077,0.18968366086483002",0
LRB Ramanathan,"0.0,1.0,0.7,0.4855102598667145,-0.5553045868873596,0.7127265334129333",0
nondestination mobiles,"0.0,1.0,1.1,-2.9240407943725586,3.159620761871338,1.1574597358703613",0
multicluster sensor networks Proceedings,"0.0,1.0,2.0,-4.61942720413208,4.599520683288574,1.8037365674972534",1
unique needs,"0.0,1.0,0.6,-0.03933680057525635,0.2431660294532776,0.16620969772338867",0
power metrics,"0.0,1.0,0.65,-0.7489150166511536,-3.2355902194976807,2.755124568939209",0
network interface,"0.0,1.0,0.85,-3.1039528846740723,3.9002742767333984,1.3683116436004639",0
battery capacity,"0.0,1.0,0.8,-0.2056635171175003,-1.010029911994934,1.0546207427978516",0
EC MAC,"0.0,1.0,0.3,-0.34823331236839294,-0.15207263827323914,0.3385986089706421",0
Karlsruhe Germany Vladimir,"0.0,1.0,1.3,0.03544596955180168,-0.003466407535597682,0.8346711993217468",0
single TCP version,"0.0,1.0,0.9,-0.009486556053161621,2.4317386150360107,1.900612235069275",0
ACM workshop,"0.0,1.0,0.6,-1.8005528450012207,0.9037423729896545,0.5456283092498779",0
USENIX Annual Technical Conference,"0.0,1.0,1.7,-3.254153251647949,1.5519559383392334,1.2100027799606323",1
wireless terminal LRB Lettieri,"0.0,1.0,1.5,-3.0973033905029297,3.8270559310913086,1.4948792457580566",1
energyconstrained ad hoc networks Ad Hoc Networks,"0.0,1.0,2.45,-8.157299041748047,3.7311012744903564,3.1552562713623047",1
RRB Theoretical,"0.0,1.0,0.75,-0.2287147492170334,0.7420137524604797,0.18570955097675323",0
updates Ad hoc networks,"0.0,1.0,1.15,-6.266837120056152,2.8449466228485107,2.452101469039917",1
poweraware page allocation mechanisms,"0.0,1.0,1.85,-0.035689134150743484,0.8159546256065369,0.7014429569244385",1
New Reno versions,"0.0,1.0,0.85,0.304443895816803,3.7892894744873047,1.728445053100586",0
individual frequencies,"0.0,1.0,1.1,-0.4222185015678406,-0.38202235102653503,0.5711292028427124",0
network life,"0.0,1.0,0.6,-2.4807798862457275,3.2493555545806885,1.1299340724945068",0
network connectivity LRB Macker,"0.0,1.0,1.55,-1.6694536209106445,1.9716297388076782,1.691135048866272",1
LRB Agrawal,"0.0,1.0,0.55,1.6053252220153809,3.0718491077423096,2.0728824138641357",0
related losses,"0.0,1.0,0.7,0.1624697893857956,0.060513466596603394,0.3703049421310425",0
physical links,"0.0,1.0,0.7,-6.940679550170898,0.3699590265750885,2.5659983158111572",0
linklayer protocol,"0.0,1.0,0.9,3.6187965869903564,-3.8437533378601074,5.147360324859619",0
limited power resources,"0.0,1.0,1.15,-0.07760968059301376,-2.072383165359497,1.6461957693099976",0
communication costs,"0.0,1.0,0.95,-4.782426357269287,1.2956347465515137,1.6680798530578613",0
LRB Price,"0.0,1.0,0.45,0.14703001081943512,-0.29879266023635864,0.43079668283462524",0
graphs Proceedings,"0.0,1.0,0.9,-1.9948601722717285,0.8072845339775085,0.7404474020004272",0
busy Power conservation,"0.0,1.0,1.15,-0.025647977367043495,-1.7894800901412964,1.562965750694275",0
primary problem,"0.0,1.0,0.75,0.6931448578834534,4.397538185119629,2.1842308044433594",0
Systems Proceedings,"0.0,1.0,0.95,-0.12202763557434082,0.8213684558868408,2.585075855255127",0
battery technology,"0.0,1.0,0.9,-0.27542170882225037,-0.8474471569061279,0.9718489050865173",0
GPS,"0.0,1.0,0.15,0.11833291500806808,-0.20537613332271576,-0.10411433130502701",0
reliable endtoend data delivery service,"0.0,1.0,1.95,1.102245807647705,3.166546106338501,2.357750415802002",1
LRB Karn,"0.0,1.0,0.4,0.43111157417297363,-0.2820761501789093,0.4163704216480255",0
CEO,"0.0,1.0,0.15,0.29983440041542053,0.48046135902404785,0.8464021682739258",0
nondestructive coating thickness measurement,"0.0,1.0,2.2,-0.1958485096693039,0.4221222400665283,0.6196656823158264",1
optical wavelength division,"0.0,1.0,1.35,-1.1356185674667358,1.5127047300338745,0.5332686901092529",0
limited bandwidth,"0.0,1.0,0.85,-0.22553467750549316,-0.5034145712852478,0.29400989413261414",0
several studies,"0.0,1.0,0.75,0.16987496614456177,0.33451321721076965,0.6069512963294983",0
Telcordia CEO Award,"0.0,1.0,0.95,1.2435940504074097,0.9757049083709717,1.6898964643478394",0
MAC protocols,"0.0,1.0,0.65,-2.1605536937713623,2.184333086013794,0.9004185199737549",0
infrastructure networks,"0.0,1.0,1.15,-4.540994167327881,5.774182319641113,1.9359480142593384",0
conventional PCs,"0.0,1.0,0.8,-1.477701187133789,-1.2314869165420532,1.1635462045669556",0
evaluating channel performance,"0.0,1.0,1.5,-2.993955612182617,-4.848388195037842,4.107900142669678",0
PAMAS Protocol,"0.0,1.0,0.7,1.863770604133606,-1.9818675518035889,2.7677717208862305",0
mobile hosts source,"0.0,1.0,0.95,-2.4671690464019775,1.058228611946106,2.183267593383789",0
MS degree,"0.0,1.0,0.45,-4.30859375,1.9875141382217407,1.3633159399032593",0
digital signal processing,"0.0,1.0,1.25,3.062852621078491,0.1654406040906906,2.9839465618133545",0
low energy software,"0.0,1.0,0.95,0.6898505091667175,-4.187856674194336,3.8691656589508057",0
RF,"0.0,1.0,0.1,0.3254562020301819,-0.3017409145832062,0.4234715402126312",1
powerdown Tracedriven,"0.0,1.0,1.05,-0.12197411060333252,0.07578787952661514,0.04010425880551338",0
specied minimum,"0.0,1.0,0.75,-4.339141845703125,1.9104727506637573,1.251473069190979",0
energy ecient broadcast,"0.0,1.0,1.15,0.06796380132436752,-7.017807483673096,6.858283996582031",0
incremental costs,"0.0,1.0,0.85,-0.42306071519851685,-0.31078678369522095,0.23753482103347778",0
successful transmission,"0.0,1.0,1.15,0.5323033928871155,2.0952534675598145,1.2215228080749512",0
mobile environment Energy eciency,"0.0,1.0,1.65,-1.3517204523086548,-1.0577036142349243,3.285285234451294",1
method Furthermore,"0.0,1.0,0.9,0.4081510305404663,-0.41699445247650146,0.9831362366676331",0
US patents Dr Agrawal,"0.0,1.0,1.05,0.9205965995788574,1.6003215312957764,1.2606780529022217",1
contiguous slots,"0.0,1.0,0.8,-0.08275948464870453,0.2600105106830597,0.08546599000692368",0
delay Research,"0.0,1.0,0.7,1.528451919555664,-1.172489047050476,2.0167462825775146",0
page allocation LRB Lebeck,"0.0,1.0,1.3,-0.1307135671377182,0.9810115694999695,0.5087850689888",1
protocol processing,"0.0,1.0,0.95,6.126897811889648,-1.516260027885437,6.938429832458496",0
BS degree,"0.0,1.0,0.45,-4.093570709228516,1.8214510679244995,1.3339780569076538",0
unreliable wireless,"0.0,1.0,0.95,-4.741312026977539,5.857368469238281,2.0601072311401367",0
transmission channel,"0.0,1.0,1.0,0.3456815481185913,-1.4039885997772217,3.881889820098877",0
LRB Dhaou,"0.0,1.0,0.45,0.37515050172805786,-0.22284260392189026,0.30798354744911194",0
wired backbone connects,"0.0,1.0,1.15,-0.2771918773651123,0.204945906996727,0.1275569647550583",0
RRB protocols,"0.0,1.0,0.65,-3.5462050437927246,4.43093204498291,1.4480005502700806",0
cost function,"0.0,1.0,0.65,-1.4545506238937378,6.981369495391846,2.700253486633301",0
wireless channel Examples,"0.0,1.0,1.25,-3.1893765926361084,1.562455177307129,3.356501579284668",0
energy performance,"0.0,1.0,0.9,-3.8030667304992676,-9.769792556762695,8.260860443115234",0
explicit loss notication LRB ELN RRB Selective acknowledgements,"0.0,1.0,3.15,0.06434054672718048,0.26275432109832764,0.5001402497291565",1
video processing,"0.0,1.0,0.8,8.57741641998291,0.7180243730545044,8.712697982788086",0
Internet Architecture Research Laboratory,"0.0,1.0,2.05,0.5903394222259521,-0.6214916110038757,1.3969637155532837",1
wireless protocols,"0.0,1.0,0.9,-6.371692657470703,7.949016571044922,2.7513697147369385",0
traditional networks,"0.0,1.0,1.0,-4.243747711181641,5.330621719360352,2.474989414215088",0
Lucent WaveLAN card,"0.0,1.0,0.95,0.5005686283111572,0.17372922599315643,1.3598098754882812",0
LRB,"0.0,1.0,0.15,0.0,0.0,0.0",1
invoke congestion control,"0.0,1.0,1.25,-3.653740167617798,-0.17575658857822418,1.3744665384292603",0
Senior Member,"0.0,1.0,0.65,-0.10072620958089828,-0.02526487596333027,-0.21413862705230713",0
standard TCP,"0.0,1.0,0.6,-0.807778000831604,5.16265869140625,2.3614344596862793",0
intensive computations,"0.0,1.0,1.1,0.004089143127202988,0.16175194084644318,0.1567324697971344",0
Wireless LANs Proceedings,"0.0,1.0,1.25,-4.531678676605225,4.459713935852051,1.7883833646774292",0
CTR,"0.0,1.0,0.15,-2.362916946411133,3.1684484481811523,1.0211422443389893",0
wireless data network systems Application programs,"0.0,1.0,2.5,-1.7876672744750977,4.898139476776123,2.9107630252838135",1
ITSUMO project,"0.0,1.0,0.7,-0.33641642332077026,-0.17614397406578064,0.6190725564956665",0
aware multiaccess protocol,"0.0,1.0,1.3,1.6878600120544434,-2.119147300720215,2.832798719406128",0
mobile randomly,"0.0,1.0,0.75,-2.986982583999634,3.549037218093872,1.1878784894943237",0
ATM,"0.0,1.0,0.15,-0.3014131486415863,0.40151193737983704,0.02799997106194496",0
ubiquitous networks October,"0.0,1.0,1.35,-7.138401031494141,3.843163251876831,2.8863956928253174",0
CA,"0.0,1.0,0.1,-0.08227162808179855,-0.25574618577957153,-0.11667446792125702",1
energy ecient protocols,"0.0,1.0,1.15,-0.5421203970909119,-6.201107025146484,7.095581531524658",0
severe bandwidth constraints,"0.0,1.0,1.4,0.44681286811828613,-0.7231476306915283,1.0718051195144653",0
ad hoc networks Design,"0.0,1.0,1.1,-4.837997913360596,3.9551076889038086,3.7195544242858887",1
wireless network interface,"0.0,1.0,1.3,-5.135028839111328,6.422550201416016,2.2637875080108643",0
ALS,"0.0,1.0,0.15,0.3041403293609619,-0.06843752413988113,0.2762427031993866",1
many factors,"0.0,1.0,0.6,0.8989652991294861,-0.7155691385269165,1.1361377239227295",0
Ghassen Ben Brahim Bilal Khan Budgeting power packet duplication,"0.0,1.0,3.2,-0.3967200219631195,-0.1725015938282013,1.0646800994873047",1
error correction Care,"0.0,1.0,1.05,-3.875459909439087,0.0007143219118006527,1.3475874662399292",0
mobile Therefore,"0.0,1.0,0.8,-2.811042070388794,3.5372023582458496,1.2265876531600952",0
software strategies,"0.0,1.0,0.95,0.1908600926399231,-0.48777157068252563,0.40163561701774597",0
MAC layer,"0.0,1.0,0.45,-2.804694652557373,-0.16321617364883423,1.0418906211853027",0
high errorrates,"0.0,1.0,0.75,0.5179303288459778,-0.5063881874084473,1.008957028388977",0
base algorithm,"0.0,1.0,0.7,5.522483825683594,-3.9322972297668457,9.724440574645996",0
received acknowledgement LRB ACK RRB,"0.0,1.0,1.8,0.23653022944927216,-0.23607613146305084,0.5486738681793213",1
power reserves,"0.0,1.0,0.7,0.1389506608247757,-2.5361478328704834,2.1010396480560303",0
standard addresses energy eciency,"0.0,1.0,1.65,-3.5818984508514404,-2.6066951751708984,4.139432907104492",1
loss recovery Finally,"0.0,1.0,1.05,-0.06439865380525589,0.6636537909507751,0.6967695355415344",0
available network,"0.0,1.0,0.85,-2.501866340637207,2.507051706314087,1.5537164211273193",0
intelligent terminal,"0.0,1.0,1.0,-0.18976780772209167,-0.014553800225257874,0.5145688056945801",0
PAMAS LRB Singh,"0.0,1.0,0.75,0.34389951825141907,-0.3962659239768982,0.6619532704353333",0
high transmission power,"0.0,1.0,1.15,0.6716494560241699,-0.5421794056892395,2.5053162574768066",0
infrastructure network,"0.0,1.0,1.1,-2.5006706714630127,3.333350896835327,1.0397642850875854",0
Mobile Information Systems,"0.0,1.0,1.3,1.4296804666519165,1.9942703247070312,4.140295028686523",0
spindown LRB Douglis,"0.0,1.0,1.0,0.3598363995552063,-0.15408791601657867,0.2867695093154907",0
poweraware shortestcost,"0.0,1.0,1.15,0.0,0.0,0.0",0
adaptive error control protocol,"0.0,1.0,1.55,-4.815394401550293,-0.6642315983772278,3.4016828536987305",1
power consumption,"0.0,1.0,0.85,0.3684117794036865,-5.851566314697266,4.971613883972168",1
infrastructure network architecture,"0.0,1.0,1.75,-1.4922361373901367,2.50382924079895,0.9005746841430664",0
power algorithm attempts,"0.0,1.0,1.2,3.242201805114746,-0.4959777295589447,4.610681056976318",0
TECA,"0.0,1.0,0.2,-0.23935815691947937,0.22280453145503998,0.6120327711105347",0
traditional transport protocols,"0.0,1.0,1.55,-1.53842294216156,1.2451905012130737,1.0031967163085938",0
algorithms Experiments,"0.0,1.0,1.1,-0.45799165964126587,-0.6523736119270325,0.4857001304626465",0
cellular wireless networks Adaptive source rate control,"0.0,1.0,2.75,-3.461979389190674,4.8542094230651855,2.8775882720947266",1
throughput rates,"0.0,1.0,0.8,-0.2539947032928467,0.49770477414131165,0.10821879655122757",0
largescale wireless sensor networks Proceedings,"0.0,1.0,2.35,-5.7638654708862305,6.316415786743164,2.3664870262145996",1
scheduling algorithms,"0.0,1.0,1.05,0.6068545579910278,-0.3290715515613556,1.5649163722991943",0
MAC sublayer interfaces,"0.0,1.0,1.15,-0.2333274930715561,0.13928532600402832,0.23138278722763062",0
broadcast tree,"0.0,1.0,0.7,-5.022276401519775,6.1106462478637695,2.3494184017181396",0
Telecommunications Networking v,"0.0,1.0,1.55,-0.8258176445960999,1.3098303079605103,0.7121424674987793",0
LRB Chandrakasan,"0.0,1.0,0.8,-1.9880658388137817,1.5404386520385742,1.052345871925354",0
shared wireless channels,"0.0,1.0,1.2,-3.070333242416382,4.173166275024414,1.4908558130264282",0
second TCP connection,"0.0,1.0,1.05,-0.8188361525535583,3.86702561378479,1.6960710287094116",0
pack ets,"0.0,1.0,0.4,-0.18644055724143982,0.2545790672302246,1.32563316822052",0
wireless mobile,"0.0,1.0,0.75,-7.380120754241943,9.25506591796875,3.209641933441162",0
mobility constraints,"0.0,1.0,1.0,-0.8138870596885681,-1.389021635055542,1.8406145572662354",0
TCP header,"0.0,1.0,0.5,-0.10543377697467804,3.76246976852417,2.5393428802490234",0
wireless Survey,"0.0,1.0,0.75,-4.628123760223389,5.564844131469727,2.201200485229492",0
UDP pointtopoint LRB,"0.0,1.0,1.0,-0.16918334364891052,0.1220395416021347,0.09954694658517838",0
hard drive Consequently energy conservation,"0.0,1.0,2.15,-0.20643281936645508,-1.9142709970474243,2.3171629905700684",1
authors state,"0.0,1.0,0.65,2.3558197021484375,0.6664465069770813,2.4266531467437744",0
selective acknowledgements,"0.0,1.0,1.3,0.37115469574928284,-0.2934800386428833,0.5900111794471741",0
sensor networks Proceeedings,"0.0,1.0,1.4,-3.302016258239746,4.024216651916504,1.3578702211380005",0
Chen Due,"0.0,1.0,0.4,1.3246526718139648,0.43904978036880493,1.8540661334991455",0
USENIX,"0.0,1.0,0.3,0.1655740737915039,0.14333772659301758,0.03791836276650429",0
powercode pair,"0.0,1.0,0.7,-3.8455381393432617,-1.5440001487731934,1.9740586280822754",0
average maximum node cost Results,"0.0,1.0,1.65,0.32175523042678833,4.4390716552734375,3.057089328765869",1
example energy eciency,"0.0,1.0,1.1,0.7511830925941467,-4.429913520812988,4.114744663238525",0
fading signals,"0.0,1.0,0.7,0.15162551403045654,-0.1047472208738327,0.38030806183815",0
centralized scheduling mechanism,"0.0,1.0,1.6,0.4051497280597687,0.3132777214050293,1.2052842378616333",0
Broadcast Traffic,"0.0,1.0,0.85,-6.150937080383301,3.350949287414551,2.099792718887329",0
new connection requests,"0.0,1.0,1.15,0.05690385773777962,1.1470284461975098,0.7093070149421692",0
sensor networks April,"0.0,1.0,1.05,-3.8928000926971436,4.7455315589904785,1.5992698669433594",0
