candidate,feature,label
node checks,"0.0,1.0,0.55,2.750905752182007,5.952742099761963,1.6851731538772583",0
application level,"0.0,1.0,0.85,-2.2112410068511963,1.4479069709777832,0.40459156036376953",0
networked sensors,"0.0,1.0,0.85,0.3990783393383026,1.0723061561584473,0.17015202343463898",0
annual symposium,"0.0,1.0,0.8,-0.7682771682739258,0.6794044971466064,0.2431797832250595",0
SPIN communication,"0.0,1.0,0.9,-4.931695461273193,0.4350584149360657,2.4224488735198975",0
dissem Time Energy,"0.0,1.0,0.9,4.722358226776123,-2.1285622119903564,7.030832767486572",0
Information Networks,"0.0,1.0,1.0,-4.037418842315674,3.994074583053589,3.8843274116516113",0
data transmission,"0.0,1.0,0.85,3.68485164642334,7.847257614135742,2.120878219604492",0
multidimensional view,"0.0,1.0,1.05,-0.9209877252578735,4.270308971405029,0.3579537272453308",0
Lossy Networks,"0.0,1.0,0.7,-3.962310791015625,6.067404747009277,1.0410823822021484",0
RL,"0.0,1.0,0.1,-0.10923349857330322,0.20547114312648773,0.07944495975971222",1
applicationspecic ways,"0.0,1.0,1.1,-0.13206525146961212,-0.2585080862045288,0.0867338553071022",0
Routing LRB,"0.0,1.0,0.55,1.0999001264572144,0.7409833669662476,0.6547170281410217",0
TR Epidemic,"0.0,1.0,0.55,-0.23804041743278503,0.023015283048152924,0.3120470643043518",0
geographic region,"0.0,1.0,0.85,0.5644617080688477,-0.03517691418528557,0.5614249110221863",0
Messages Figure,"0.0,1.0,0.75,2.296790361404419,-0.5064439177513123,2.821550130844116",0
SPINBC protocol,"0.0,1.0,0.75,5.376245975494385,-0.5354835391044617,5.621696472167969",0
reliable multicast Unfortunately,"0.0,1.0,1.6,0.05802323669195175,2.244035005569458,0.7337623834609985",0
Replicated Databases,"0.0,1.0,1.0,0.20077896118164062,0.3634926676750183,0.15089984238147736",0
Internet Routing,"0.0,1.0,0.8,0.37687256932258606,0.13416993618011475,0.8249644637107849",0
vast quantities,"0.0,1.0,0.75,0.11797589063644409,0.10743367671966553,0.09680812060832977",0
Rossi Qing,"0.0,1.0,0.5,-0.16357463598251343,0.2860894203186035,0.5546928644180298",0
ideal dissemination protocol,"0.0,1.0,1.4,2.231287717819214,0.15876732766628265,2.348658800125122",0
applicationlevel resource management,"0.0,1.0,1.8,-0.6553558707237244,1.7905011177062988,1.285080909729004",0
costly protocol,"0.0,1.0,0.75,2.717362880706787,-0.0912647396326065,3.138352394104004",0
different strengths,"0.0,1.0,0.95,0.39235997200012207,1.2989274263381958,0.09959128499031067",0
Canada Ramana,"0.0,1.0,0.65,-1.227388858795166,0.04699890688061714,0.6289946436882019",0
dissemination rate,"0.0,1.0,0.9,4.047812461853027,5.170535087585449,2.5157127380371094",0
Sensor Protocols,"0.0,1.0,0.8,-1.9121688604354858,2.782736301422119,0.1042722836136818",0
processing delay,"0.0,1.0,0.8,5.037842273712158,2.883202075958252,3.6511361598968506",0
sensor networks,"0.0,1.0,0.75,-4.763319969177246,6.58905029296875,0.4293685853481293",1
SPINRL SPINBC,"0.0,1.0,0.65,0.0,0.0,0.0",0
gos siping,"0.0,1.0,0.5,-0.16357314586639404,0.24863961338996887,0.025844713672995567",0
Units LRB,"0.0,1.0,0.45,0.2554296553134918,0.35551080107688904,0.17676828801631927",0
Energy Floodiing,"0.0,1.0,0.8,3.775692939758301,-2.927072525024414,7.016758918762207",0
sophisticated network protocols,"0.0,1.0,1.55,-2.6729495525360107,3.7801663875579834,0.17469018697738647",0
SPIN protocols,"0.0,1.0,0.7,-2.278672695159912,3.335782289505005,0.19642582535743713",1
highquality information,"0.0,1.0,1.15,0.8432218432426453,-4.239151477813721,6.890159606933594",0
receive mode RRB,"0.0,1.0,0.8,-2.7970151901245117,-2.4342923164367676,3.783717632293701",0
C F,"0.0,1.0,0.15,1.624866247177124,0.24673227965831757,1.4403269290924072",0
neighbors B,"0.0,1.0,0.55,2.4692487716674805,1.330615520477295,2.2512683868408203",0
SPINBC line,"0.0,1.0,0.55,-1.4155997037887573,1.0587165355682373,0.20068851113319397",0
critical path,"0.0,1.0,0.65,-1.2467504739761353,-1.0425755977630615,2.1723151206970215",0
dis semination,"0.0,1.0,0.7,0.09385700523853302,0.28677573800086975,0.2614380717277527",0
radio characteristics,"0.0,1.0,1.05,-0.10663366317749023,0.18135590851306915,0.2891727089881897",0
possible SPINEC,"0.0,1.0,0.75,2.22873854637146,-0.20358599722385406,2.320479154586792",0
Younis Sonia,"0.0,1.0,0.6,0.43397969007492065,0.8079496026039124,0.6266515254974365",0
LowEnergy Threshold,"0.0,1.0,0.95,2.1078720092773438,9.092906951904297,1.6308915615081787",0
Constandinos X,"0.0,1.0,0.7,0.8313236236572266,0.09755030274391174,1.1128602027893066",0
Sereno Fluid,"0.0,1.0,0.6,0.08258315175771713,0.15882615745067596,0.41507774591445923",0
protocols SPINRL,"0.0,1.0,0.8,-3.215757369995117,4.614673137664795,0.2283027172088623",0
Alexandra Meliou,"0.0,1.0,0.8,-0.15579570829868317,0.25127744674682617,0.38817098736763",0
sensor node,"0.0,1.0,0.55,2.39803409576416,6.188786506652832,1.599379062652588",0
Redundant data,"0.0,1.0,0.7,3.030942440032959,6.310747146606445,1.802440881729126",0
Internet information,"0.0,1.0,1.0,0.2485334277153015,-2.3558974266052246,3.942685842514038",0
Redundant metadata,"0.0,1.0,0.9,0.5432812571525574,1.1551531553268433,0.36812737584114075",0
managing metadata,"0.0,1.0,0.85,0.0,0.0,0.0",0
TDMA,"0.0,1.0,0.2,0.43313464522361755,0.05701128765940666,0.5687207579612732",0
network build,"0.0,1.0,0.65,-2.8068015575408936,3.9180617332458496,0.2001749724149704",0
boxed numbers,"0.0,1.0,0.65,-2.533750057220459,2.8843038082122803,0.3913189172744751",0
geographic areas,"0.0,1.0,0.8,0.1721293330192566,0.10453295707702637,0.027309658005833626",0
Application Data,"0.0,1.0,0.8,1.5192391872406006,6.546840190887451,1.8759580850601196",0
RCApplica tion,"0.0,1.0,0.7,-0.22082026302814484,0.0517345629632473,-0.08249597996473312",0
helpful comments,"0.0,1.0,0.8,-3.625619649887085,0.5952661633491516,1.329751968383789",0
Mobile Computers,"0.0,1.0,0.8,-2.7247583866119385,4.3026509284973145,0.22214287519454956",0
Cristina NitaRotaru,"0.0,1.0,0.95,0.03206827491521835,0.1183895394206047,0.6715312004089355",0
PointtoPoint Media,"0.0,1.0,0.9,-0.04699208587408066,-0.2602090537548065,0.21087153255939484",0
Rao Kompella,"0.0,1.0,0.6,-1.8361666202545166,2.247879981994629,0.5049591064453125",0
ACM workshop,"0.0,1.0,0.6,-1.794180154800415,1.1027867794036865,0.3299797475337982",0
available resources,"0.0,1.0,0.95,0.4723954200744629,-0.5376384258270264,1.025094747543335",0
Protocols Architectural,"0.0,1.0,1.15,-1.3223830461502075,2.469517469406128,0.3610193729400635",0
LRB J,"0.0,1.0,0.25,1.928867220878601,2.111078977584839,1.114585518836975",0
Per Unit,"0.0,1.0,0.4,0.2807959318161011,-0.06034769117832184,0.47832590341567993",1
important problems,"0.0,1.0,0.9,-3.4426558017730713,0.8105296492576599,1.4683743715286255",0
dissemination algorithms,"0.0,1.0,1.2,-0.5240074992179871,0.1436912715435028,0.7563897967338562",0
node SPIN,"0.0,1.0,0.45,2.0315301418304443,6.741832256317139,1.6915326118469238",0
Sensitive Contents,"0.0,1.0,0.9,0.36230331659317017,0.11148755252361298,0.33111774921417236",0
theoretical analysis,"0.0,1.0,1.0,-2.1698102951049805,-3.271740198135376,5.571606636047363",0
LCB,"0.0,1.0,0.15,0.0,0.0,0.0",0
expensive network operation,"0.0,1.0,1.35,-1.1584855318069458,2.1284353733062744,0.8089075684547424",0
mW Data,"0.0,1.0,0.35,2.823697328567505,5.768948078155518,1.6053802967071533",0
unique IDs,"0.0,1.0,0.5,-0.12999457120895386,0.19110986590385437,0.4379711151123047",0
data distribution,"0.0,1.0,0.85,2.470231056213379,8.310083389282227,1.8189572095870972",1
Unit Energy,"0.0,1.0,0.55,4.074148654937744,-3.049313545227051,7.417507648468018",1
Monarch Extensions,"0.0,1.0,0.9,-0.22836272418498993,0.2547774314880371,0.39167502522468567",0
Martonosi Dali,"0.0,1.0,0.7,-0.3584417998790741,0.6773462295532227,0.792693018913269",0
builtin mechanisms,"0.0,1.0,0.9,0.7550948858261108,-0.08066823333501816,0.8258071541786194",0
new approaches,"0.0,1.0,0.7,0.8485337495803833,2.169828414916992,0.46599194407463074",0
important benet metadata,"0.0,1.0,1.2,0.20245090126991272,0.3505604565143585,0.48616623878479004",0
possible performance,"0.0,1.0,1.0,-4.762477874755859,-1.0468533039093018,4.346049785614014",0
mobile access June,"0.0,1.0,0.9,-5.4795708656311035,2.9264400005340576,1.5485578775405884",0
implosion problem,"0.0,1.0,0.85,5.899621486663818,7.768840789794922,3.6467299461364746",0
common neighbor LRB,"0.0,1.0,0.95,0.23037394881248474,0.9396129250526428,0.09015771001577377",0
Transport Protocol,"0.0,1.0,0.9,1.9746603965759277,0.20359563827514648,2.930774211883545",0
ms Processing,"0.0,1.0,0.65,4.535805702209473,2.812069892883301,3.385284900665283",0
DATA messages,"0.0,1.0,0.65,2.767043113708496,5.481994152069092,2.035478353500366",1
corresponding data,"0.0,1.0,0.9,2.5980217456817627,5.929385662078857,1.6835089921951294",0
innite supply,"0.0,1.0,0.65,0.15927380323410034,-0.08167869597673416,0.2967894673347473",0
specic SPIN,"0.0,1.0,0.55,-0.8855286836624146,1.2471898794174194,0.2639811635017395",0
David Culler,"0.0,1.0,0.6,0.4771089553833008,2.3363332748413086,0.7220116257667542",0
SPIN Performance,"0.0,1.0,0.8,-6.547641277313232,0.0833854079246521,3.2680845260620117",0
actual sensor data,"0.0,1.0,0.9,1.3347119092941284,4.739077091217041,1.2627040147781372",0
single sharedmedia channel,"0.0,1.0,1.3,3.7155983448028564,2.0637450218200684,2.7969589233398438",0
corresponding metadata,"0.0,1.0,1.1,-0.32256031036376953,0.39243003726005554,0.13026349246501923",0
distinct byte metadata,"0.0,1.0,1.1,-0.07850858569145203,0.383391797542572,0.3833432197570801",0
Liu Yanchao,"0.0,1.0,0.55,1.224876046180725,-0.03266659379005432,1.3121826648712158",0
MobileNode class,"0.0,1.0,0.8,0.0024755746126174927,0.05570854991674423,0.32695627212524414",0
physical environment,"0.0,1.0,1.0,-6.544874668121338,4.791629791259766,0.9337617754936218",0
c arrive,"0.0,1.0,0.4,1.2470749616622925,-0.20037005841732025,1.2855573892593384",0
networks Conclusions,"0.0,1.0,1.0,-4.367830753326416,5.964786529541016,0.575878381729126",0
high cost,"0.0,1.0,0.45,-5.5735015869140625,1.2728410959243774,2.4256296157836914",0
SPIN LRB,"0.0,1.0,0.4,-1.341588020324707,2.056891441345215,0.16454894840717316",0
data nodes,"0.0,1.0,0.5,3.4529900550842285,7.435179710388184,2.0014331340789795",0
total energy,"0.0,1.0,0.6,4.018484115600586,-2.3721160888671875,7.058804512023926",0
Data engineering,"0.0,1.0,0.8,2.940706729888916,6.219534397125244,1.7919002771377563",0
indistinguishable data,"0.0,1.0,1.1,2.8435282707214355,5.82722282409668,1.8465371131896973",0
sophistication Several,"0.0,1.0,1.1,-0.2174251675605774,-0.2889404594898224,0.7284353971481323",0
resource consumption,"0.0,1.0,1.0,0.7195210456848145,0.569510817527771,3.8815507888793945",0
ADV message,"0.0,1.0,0.55,0.42986834049224854,0.8942648768424988,0.3370862603187561",0
RCApplication Resource,"0.0,1.0,1.1,-0.7870755195617676,2.2980785369873047,0.5700252056121826",0
constant oset,"0.0,1.0,0.65,0.6381222605705261,0.02364419400691986,0.7936037182807922",0
sophisticated resourceadaptation protocols,"0.0,1.0,2.1,-1.5146949291229248,2.3115506172180176,0.070729561150074",0
Information processing,"0.0,1.0,1.1,4.948953628540039,0.4438307285308838,6.777758598327637",0
Networking LRB,"0.0,1.0,0.7,-3.3072669506073,4.175285816192627,0.1888970583677292",0
key results,"0.0,1.0,0.55,1.4989407062530518,0.5983807444572449,2.1402571201324463",0
ideal ooding,"0.0,1.0,0.6,0.12858977913856506,0.858383297920227,0.9393377304077148",0
node degree,"0.0,1.0,0.55,-0.08549785614013672,3.6013834476470947,4.967405319213867",0
Point toPoint,"0.0,1.0,0.65,1.484451174736023,-0.12168368697166443,1.5489962100982666",0
mobile computers,"0.0,1.0,0.8,-2.7247583866119385,4.3026509284973145,0.22214287519454956",0
summary SPIN protocols,"0.0,1.0,1.1,-1.5593830347061157,2.3268511295318604,0.38172006607055664",0
SPINBC Protocol,"0.0,1.0,0.75,5.376245975494385,-0.5354835391044617,5.621696472167969",0
poor performance,"0.0,1.0,0.8,-5.938316822052002,-1.1121811866760254,3.310316801071167",0
replicated database maintenance,"0.0,1.0,1.55,-0.22563707828521729,-0.04343904182314873,0.14016421139240265",0
ResourceConstrained Agent,"0.0,1.0,1.25,-0.1303572803735733,0.13247191905975342,0.4718448519706726",0
classic ooding network,"0.0,1.0,1.1,-2.1434099674224854,3.4030025005340576,0.5609725117683411",0
wireless network,"0.0,1.0,0.8,-7.161733627319336,9.571965217590332,0.6407676935195923",1
reasonable period,"0.0,1.0,0.85,-0.07400906831026077,0.07222764939069748,0.07826144993305206",0
small startup cost,"0.0,1.0,0.9,-4.177608966827393,0.6106075644493103,1.8208807706832886",0
sensor nodes,"0.0,1.0,0.6,0.38939791917800903,2.1774089336395264,0.3731768727302551",0
lowenergy threshold,"0.0,1.0,0.95,2.1078720092773438,9.092906951904297,1.6308915615081787",0
advertised data LRB,"0.0,1.0,0.95,2.847687244415283,6.1648383140563965,1.6521906852722168",0
ALFbased protocols,"0.0,1.0,0.9,-3.215757369995117,4.614673137664795,0.2283027172088623",0
experimental results,"0.0,1.0,1.0,2.010523557662964,-0.18690559267997742,2.4655117988586426",0
source node,"0.0,1.0,0.55,2.8630435466766357,6.322110652923584,1.6660687923431396",0
Datagram Internetworks,"0.0,1.0,1.1,0.26559892296791077,0.2773115038871765,0.43594491481781006",0
turn send,"0.0,1.0,0.45,-0.4390387237071991,0.1253768503665924,0.5127884149551392",0
certain activities,"0.0,1.0,0.9,0.23432864248752594,0.5246686935424805,0.1485009342432022",0
reprogramming service,"0.0,1.0,1.05,0.9205172061920166,0.013294979929924011,1.3795993328094482",0
RSB Recently,"0.0,1.0,0.6,0.0,0.0,0.0",0
application data,"0.0,1.0,0.8,1.5192391872406006,6.546840190887451,1.8759580850601196",0
Lou Yuguang,"0.0,1.0,0.55,-0.10775349289178848,0.3987368941307068,0.5544769167900085",0
Kodak Fellowship,"0.0,1.0,0.8,-0.04460952430963516,0.5288461446762085,0.5991613864898682",0
metadata names,"0.0,1.0,0.7,0.09240182489156723,-0.3013826608657837,0.3551463186740875",0
pointtopoint networks,"0.0,1.0,1.05,-8.918059349060059,12.227300643920898,0.8784953355789185",0
data Whenever,"0.0,1.0,0.65,2.869502067565918,5.834958076477051,1.6079318523406982",0
information LRB,"0.0,1.0,0.75,0.8432218432426453,-4.239151477813721,6.890159606933594",0
ideal dissemination protocols,"0.0,1.0,1.45,-0.6327135562896729,1.8754862546920776,0.5508607625961304",0
lossy broadcastnetwork mobile,"0.0,1.0,1.45,-2.1952929496765137,3.724911689758301,0.7968317270278931",0
Large Dense,"0.0,1.0,0.55,-0.590042233467102,-0.5329065322875977,1.1363048553466797",0
RRB Figure,"0.0,1.0,0.5,4.578098297119141,-0.5105352997779846,4.808897972106934",0
Broadcast Media,"0.0,1.0,0.75,-0.9429148435592651,1.1433935165405273,0.23126009106636047",0
LRB x,"0.0,1.0,0.25,1.745694637298584,-0.13046318292617798,1.8433704376220703",0
ideal amount,"0.0,1.0,0.6,0.608450710773468,0.40039342641830444,0.6482442021369934",0
Cluster Computing,"0.0,1.0,0.85,-2.3522465229034424,3.0607821941375732,0.3105636239051819",0
useful metadata transmissions,"0.0,1.0,1.45,0.3533600866794586,1.1432245969772339,0.14182186126708984",0
initial data,"0.0,1.0,0.6,3.3826684951782227,6.530783653259277,1.9905784130096436",0
wireless ResourceAdaptive Nodes,"0.0,1.0,1.55,-3.9733164310455322,7.915275573730469,0.8325178623199463",0
dierent sensors,"0.0,1.0,0.75,0.49913856387138367,1.1561561822891235,0.31519708037376404",0
W Hui,"0.0,1.0,0.25,-1.4884494543075562,-0.5289742946624756,1.3603038787841797",0
n neighbors,"0.0,1.0,0.55,1.891655683517456,9.0350341796875,1.4724559783935547",0
real wireless link,"0.0,1.0,0.9,-5.190113544464111,6.14336633682251,0.5612696409225464",0
Classic Flooding,"0.0,1.0,0.8,0.11470243334770203,0.861236572265625,0.8718259334564209",0
unnecessary send,"0.0,1.0,0.8,-0.12055183947086334,0.0981789156794548,0.2935554087162018",0
central differences,"0.0,1.0,0.95,-0.41934868693351746,0.13131612539291382,0.5016921162605286",0
Transfer Protocol,"0.0,1.0,0.85,2.4986724853515625,-0.2649441659450531,3.061248779296875",0
RRB Redundant,"0.0,1.0,0.65,0.5432812571525574,1.1551531553268433,0.36812737584114075",0
broadcast transmission,"0.0,1.0,1.1,0.0061310529708862305,3.387585163116455,0.6283254623413086",0
protocols Rather,"0.0,1.0,0.8,-3.215757369995117,4.614673137664795,0.2283027172088623",0
Dissipated Total,"0.0,1.0,0.8,0.1253385990858078,0.40369316935539246,0.1137901023030281",0
possible amount,"0.0,1.0,0.75,1.259164571762085,0.3440472483634949,1.1915658712387085",0
communication resources,"0.0,1.0,1.15,-4.088271141052246,-0.7777988314628601,2.6942970752716064",0
useless packets,"0.0,1.0,0.75,-0.12370538711547852,0.23702117800712585,0.2854492664337158",0
convex regardless,"0.0,1.0,0.85,-1.000686526298523,0.8680028319358826,0.3958558142185211",0
metadata REQ,"0.0,1.0,0.6,-0.07225939631462097,0.46650230884552,-0.002041896339505911",0
SPINBC SPINRL,"0.0,1.0,0.65,0.0,0.0,0.0",0
Epidemic Algorithms,"0.0,1.0,0.95,-0.7822930812835693,-0.4207096993923187,0.6752286553382874",0
data Second,"0.0,1.0,0.55,0.8682589530944824,5.186896324157715,2.967039108276367",0
message history,"0.0,1.0,0.75,0.5742407441139221,1.103153944015503,0.44643813371658325",0
second study,"0.0,1.0,0.6,-1.5267587900161743,-0.5983259677886963,1.8019061088562012",0
range nodes,"0.0,1.0,0.55,1.1509761810302734,2.8283116817474365,0.6915755271911621",0
system energy,"0.0,1.0,0.65,2.079256534576416,-6.840521812438965,12.873229026794434",0
rst SPIN protocol,"0.0,1.0,0.85,1.4201987981796265,0.5442062020301819,2.017099142074585",0
distinct data,"0.0,1.0,0.65,2.797240972518921,5.913440704345703,1.7837376594543457",0
theoretical optimum,"0.0,1.0,0.95,-0.10958269238471985,0.285403311252594,0.1472124308347702",0
general management,"0.0,1.0,0.9,-0.013554692268371582,0.535592257976532,1.3826912641525269",0
Handshake Protocol,"0.0,1.0,0.9,2.4030680656433105,-0.12859399616718292,3.4629769325256348",0
last datapoint,"0.0,1.0,0.7,0.7591391801834106,-0.08811298757791519,0.8105013370513916",0
dissemination protocol,"0.0,1.0,1.1,2.8832759857177734,0.28359779715538025,2.9060702323913574",1
redundant data,"0.0,1.0,0.7,3.030942440032959,6.310747146606445,1.802440881729126",0
Architecting Application,"0.0,1.0,1.2,-1.3105753660202026,0.9031084775924683,0.351803183555603",0
potential sink nodes,"0.0,1.0,1.0,0.46266913414001465,1.2331595420837402,0.3051447868347168",0
reliable version,"0.0,1.0,0.8,-0.7148823738098145,0.7810120582580566,1.0929160118103027",0
advertised data,"0.0,1.0,0.75,2.847687244415283,6.1648383140563965,1.6521906852722168",0
Framing LRB,"0.0,1.0,0.55,-0.48970410227775574,0.2568862736225128,-0.056061871349811554",0
ADV messages,"0.0,1.0,0.6,-0.004358130041509867,-0.43352729082107544,0.5165656805038452",0
Distributed Network,"0.0,1.0,0.95,-2.8813834190368652,3.0090928077697754,0.8173667192459106",0
information dissemination,"0.0,1.0,1.25,0.6167638301849365,-1.5682361125946045,3.54030179977417",0
running time,"0.0,1.0,0.6,3.140453577041626,-0.14523988962173462,3.379564046859741",0
Data Acquired,"0.0,1.0,0.65,2.930238723754883,6.173247337341309,1.6694799661636353",1
DAAN0298,"0.0,1.0,0.4,0.0,0.0,0.0",0
ex periments,"0.0,1.0,0.6,0.17611855268478394,-0.10642477124929428,0.37980058789253235",0
present SPIN LRB,"0.0,1.0,0.8,-0.7831549048423767,1.603337287902832,0.1817064732313156",0
important area,"0.0,1.0,0.7,0.608498752117157,0.07164862006902695,0.7612190246582031",0
