candidate,feature,label
system hardware,"0.0,1.0,0.75,-1.9199997186660767,-4.471704006195068,5.3091349601745605",0
system management,"0.0,1.0,0.85,-1.473769187927246,-5.322798728942871,6.249094009399414",0
system memory,"0.0,1.0,0.65,-6.154025554656982,-7.27504825592041,9.833196640014648",0
system transmission,"0.0,1.0,0.95,-0.5216546058654785,-2.5497548580169678,5.887493133544922",0
systemmiddleware transport,"0.0,1.0,1.3,-0.8197698593139648,-1.015170931816101,1.4449715614318848",0
systems October,"0.0,1.0,0.75,-4.376156330108643,-1.6480076313018799,5.512259006500244",0
systems Proceedings,"0.0,1.0,0.95,-0.7652496099472046,-0.2217806577682495,2.8153131008148193",0
systems support,"0.0,1.0,0.75,0.9087647795677185,-2.046515941619873,2.414113759994507",0
technologies architectures,"0.0,1.0,1.3,-2.1487646102905273,0.7730276584625244,1.2163466215133667",0
technology research,"0.0,1.0,0.95,1.7850124835968018,-0.6572566032409668,1.6881970167160034",0
temporary network,"0.0,1.0,0.85,-1.3632093667984009,3.868316173553467,1.4450526237487793",0
terminals Proceedings,"0.0,1.0,1.05,-1.8932390213012695,1.3748042583465576,0.8830289840698242",0
terrain characteristics,"0.0,1.0,1.15,0.09201666712760925,-0.07668542861938477,0.36187732219696045",0
testbed implementing,"0.0,1.0,1.0,0.13250726461410522,-0.15371422469615936,0.190254345536232",0
thesis ACMBaltzer,"0.0,1.0,0.85,-2.4757578372955322,1.1303019523620605,1.521352767944336",0
thesis httpwww,"0.0,1.0,0.7,-2.4757578372955322,1.1303019523620605,1.521352767944336",0
thickness measurement,"0.0,1.0,1.05,0.15414229035377502,0.3888971507549286,0.41312095522880554",0
third generation,"0.0,1.0,0.8,0.5509277582168579,0.49703043699264526,0.4395456314086914",0
throughput channel,"0.0,1.0,0.9,-3.6402699947357178,2.4300737380981445,1.7121860980987549",0
throughput rates,"0.0,1.0,0.8,-0.5380382537841797,0.21218028664588928,0.05251726508140564",0
time period,"0.0,1.0,0.55,3.5723161697387695,-0.9976258873939514,2.864673614501953",0
time slots,"0.0,1.0,0.5,3.513669013977051,-0.9758110642433167,2.7377965450286865",0
tive bit,"0.0,1.0,0.4,-0.3084056079387665,0.27794554829597473,0.0514342337846756",0
tolerable video,"0.0,1.0,0.75,5.468259811401367,1.5156725645065308,3.3689379692077637",0
topology change,"0.0,1.0,0.75,-0.39241164922714233,0.7598889470100403,0.27510419487953186",0
topology control,"0.0,1.0,0.8,-5.2430195808410645,1.5827922821044922,3.011056900024414",0
topology information,"0.0,1.0,1.0,1.7603583335876465,-1.7897279262542725,3.118791341781616",0
topology updates,"0.0,1.0,0.8,-0.4397691488265991,0.7259553074836731,0.37407636642456055",0
total amount,"0.0,1.0,0.6,0.3820275068283081,0.7040166854858398,0.1490505188703537",0
total energy,"0.0,1.0,0.6,1.3267040252685547,-4.334444999694824,5.4289164543151855",0
total number,"0.0,1.0,0.6,6.584027290344238,1.6721793413162231,3.81878662109375",0
total power,"0.0,1.0,0.55,0.8764113187789917,-1.7194147109985352,2.5193543434143066",0
trac loads,"0.0,1.0,0.5,0.013469219207763672,0.40288200974464417,0.2814107835292816",0
trac transmission,"0.0,1.0,0.85,1.087951898574829,2.4257402420043945,0.8965118527412415",0
trac types,"0.0,1.0,0.5,-0.2343466877937317,0.54530930519104,0.45138970017433167",0
tradeo retransmissions,"0.0,1.0,1.1,0.3445732593536377,-0.0047979652881622314,0.31643080711364746",0
traditional metrics,"0.0,1.0,0.95,-0.47925466299057007,-0.6627499461174011,1.3284399509429932",0
traditional networks,"0.0,1.0,1.0,-2.057366371154785,6.749232292175293,2.2156267166137695",0
traditional ooding,"0.0,1.0,0.9,-0.2876167893409729,0.6972604990005493,0.9528113603591919",0
traditional transport,"0.0,1.0,1.05,0.006849169731140137,-0.5973135828971863,1.153814673423767",0
traffic generation,"0.0,1.0,0.9,-4.480705738067627,3.3436100482940674,2.6002864837646484",0
transceiver turnaround,"0.0,1.0,1.1,-0.1771058291196823,0.01791665516793728,-0.08151822537183762",0
transceiver usage,"0.0,1.0,0.85,0.09296640753746033,-0.30206912755966187,0.2416858673095703",0
transient random,"0.0,1.0,0.8,0.569880485534668,1.221804141998291,0.4251733422279358",0
transmission accounts,"0.0,1.0,1.05,1.1422045230865479,1.762825608253479,0.8744603991508484",0
transmission attempt,"0.0,1.0,1.0,1.4067984819412231,2.2919294834136963,0.8001610040664673",0
transmission attempts,"0.0,1.0,1.05,1.4532731771469116,2.0243396759033203,0.7538025975227356",0
transmission channel,"0.0,1.0,1.0,-1.9659959077835083,4.078312873840332,2.1476826667785645",0
transmission order,"0.0,1.0,0.9,1.0700879096984863,2.377406597137451,0.861941933631897",0
transmission policies,"0.0,1.0,1.05,0.8574881553649902,2.255446195602417,0.7891547679901123",0
transmission power,"0.0,1.0,0.9,1.8754205703735352,-0.12363791465759277,3.122462272644043",0
transmission requests,"0.0,1.0,1.05,1.493243932723999,1.9453668594360352,0.8822706937789917",0
transmission schedule,"0.0,1.0,1.05,1.2616673707962036,2.066253185272217,0.6262488961219788",0
transmission slots,"0.0,1.0,0.9,1.3364646434783936,1.9722630977630615,0.7772778272628784",0
transmissions avoids,"0.0,1.0,1.0,0.31647640466690063,0.40037447214126587,0.037668559700250626",0
transmit mode,"0.0,1.0,0.65,-0.3820187449455261,-3.5055291652679443,4.145936489105225",0
transmit power,"0.0,1.0,0.7,0.5097436904907227,-2.5255038738250732,3.101755142211914",0
transmitted bits,"0.0,1.0,0.8,-0.02943570166826248,0.42443498969078064,0.20660001039505005",0
transmitter usage,"0.0,1.0,0.85,0.20946845412254333,-0.3591674864292145,0.5369622707366943",0
transmitting node,"0.0,1.0,0.85,3.764127492904663,5.736160755157471,2.114353656768799",0
transport OSmiddleware,"0.0,1.0,1.1,-0.8197698593139648,-1.015170931816101,1.4449715614318848",0
transport layer,"0.0,1.0,0.75,-1.1364283561706543,-2.1570143699645996,2.6488749980926514",0
transport network,"0.0,1.0,0.85,-1.9083232879638672,3.3257691860198975,1.702256679534912",0
transport proto,"0.0,1.0,0.75,-0.5444713830947876,-0.7196875810623169,1.1904734373092651",0
transport protocol,"0.0,1.0,0.9,2.415564775466919,-1.3099663257598877,2.89228892326355",0
transport protocols,"0.0,1.0,0.95,-1.4365592002868652,2.046821117401123,1.3526430130004883",0
tree approach,"0.0,1.0,0.65,-3.2711119651794434,4.936003684997559,2.923553466796875",0
tutorial presents,"0.0,1.0,0.85,0.0016028732061386108,-0.1962234228849411,0.18851150572299957",0
types communication,"0.0,1.0,0.95,3.390895128250122,-1.5734134912490845,3.545053243637085",0
typical broadcast,"0.0,1.0,0.85,-0.15499261021614075,1.2314093112945557,0.6596728563308716",0
typical example,"0.0,1.0,0.75,1.3742132186889648,-0.2546907663345337,1.1608591079711914",0
typical laptop,"0.0,1.0,0.7,0.5006201267242432,-0.04330727458000183,0.5035077333450317",0
ubiquitous networks,"0.0,1.0,0.95,-2.3484346866607666,6.822779178619385,1.8293025493621826",0
unacceptable delays,"0.0,1.0,0.95,-0.5205590128898621,1.03145432472229,0.3721034824848175",0
unbounded delays,"0.0,1.0,0.8,-0.5082998275756836,1.241245150566101,0.32887810468673706",0
unicast trac,"0.0,1.0,0.6,-0.29316604137420654,0.6029613018035889,0.39553597569465637",0
unique needs,"0.0,1.0,0.6,0.03746028244495392,-0.041683755815029144,0.19151641428470612",0
universal error,"0.0,1.0,0.75,-5.234734058380127,1.4275784492492676,3.020676612854004",0
unreliable wireless,"0.0,1.0,0.95,-2.6268959045410156,7.238880157470703,1.9002606868743896",0
unsatisfactory channel,"0.0,1.0,1.1,-3.0530588626861572,2.1132760047912598,1.743027925491333",0
update etc,"0.0,1.0,0.5,-0.5711653232574463,0.395560622215271,0.5789237022399902",0
update mes,"0.0,1.0,0.5,-0.5348047018051147,0.4645615220069885,0.7372892498970032",0
update messages,"0.0,1.0,0.75,-0.1303856074810028,0.4918290972709656,0.597338080406189",0
uplink slots,"0.0,1.0,0.6,0.23666813969612122,0.07241515815258026,0.12829673290252686",0
uplink transmission,"0.0,1.0,0.95,1.347898006439209,1.9819217920303345,0.6727495193481445",0
upper layers,"0.0,1.0,0.6,3.994772434234619,0.52421635389328,2.5436201095581055",0
user location,"0.0,1.0,0.65,-0.38540640473365784,2.11775803565979,0.7934863567352295",0
user mobility,"0.0,1.0,0.65,-1.151323676109314,2.960261821746826,1.0686519145965576",0
valuable source,"0.0,1.0,0.75,0.1319528967142105,0.5601614713668823,0.16720528900623322",0
valuable suggestions,"0.0,1.0,1.0,-2.074483871459961,-1.7591454982757568,2.5737953186035156",0
variable clock,"0.0,1.0,0.7,0.4784015417098999,-0.11136337369680405,0.5063374042510986",0
variable length,"0.0,1.0,0.75,-0.8052492737770081,0.22411803901195526,0.7168344259262085",0
various Internet,"0.0,1.0,0.8,-0.8215418457984924,-0.3172626495361328,0.6980851292610168",0
various factors,"0.0,1.0,0.75,-0.30117514729499817,-0.2002483755350113,0.1750185191631317",0
various schemes,"0.0,1.0,0.75,-0.802857518196106,0.18227052688598633,0.5015735626220703",0
various versions,"0.0,1.0,0.8,0.04748070240020752,3.15922212600708,1.1447328329086304",0
vector protocol,"0.0,1.0,0.75,3.623713493347168,1.252885103225708,2.8722524642944336",0
versus connection,"0.0,1.0,0.85,0.018795691430568695,0.4949081242084503,0.15406984090805054",0
vice versa,"0.0,1.0,0.5,-0.18057994544506073,0.14254604279994965,0.7417741417884827",0
video June,"0.0,1.0,0.5,9.136067390441895,4.869048595428467,5.136102676391602",0
video decompression,"0.0,1.0,0.95,5.429708480834961,1.3565690517425537,3.0726304054260254",0
video encoder,"0.0,1.0,0.65,5.6106157302856445,1.5473170280456543,3.032200574874878",0
video processing,"0.0,1.0,0.8,10.78003978729248,2.9202449321746826,6.255397796630859",0
video quality,"0.0,1.0,0.65,5.593379020690918,1.5402603149414062,3.410872220993042",0
video source,"0.0,1.0,0.6,5.623457431793213,2.026740789413452,3.22048020362854",0
video stream,"0.0,1.0,0.6,5.038561820983887,1.5444653034210205,3.1709001064300537",0
video transmission,"0.0,1.0,0.9,6.586080551147461,3.410682201385498,3.7479889392852783",0
video transmissions,"0.0,1.0,0.95,5.533145427703857,1.7733659744262695,3.159087896347046",0
virtual memory,"0.0,1.0,0.7,-4.631303787231445,-2.9321043491363525,4.825051784515381",0
voltage results,"0.0,1.0,0.75,2.2078170776367188,-0.6174521446228027,1.77446711063385",0
voluntary disconnections,"0.0,1.0,1.2,0.023313095793128014,0.23879697918891907,0.548642635345459",0
wait mode,"0.0,1.0,0.45,-0.37321987748146057,-2.7290499210357666,3.78497314453125",0
waste network,"0.0,1.0,0.65,-1.434990406036377,4.0044941902160645,0.9558661580085754",0
wavelength division,"0.0,1.0,0.95,-0.9115718603134155,2.19421124458313,0.692560613155365",0
web access,"0.0,1.0,0.5,-0.9654178619384766,-0.24942505359649658,0.8140770792961121",0
wide area,"0.0,1.0,0.45,2.3205926418304443,0.6336315870285034,1.602430820465088",0
wired backbone,"0.0,1.0,0.7,-0.17045199871063232,0.5123562216758728,0.13568401336669922",0
wired network,"0.0,1.0,0.65,-1.4877363443374634,4.04365348815918,1.0347789525985718",0
wired networks,"0.0,1.0,0.7,-2.4633982181549072,7.049259185791016,1.839306116104126",0
wiredwireless networks,"0.0,1.0,1.1,-4.948200702667236,13.677921295166016,3.5685958862304688",0
wireless Jones,"0.0,1.0,0.7,-2.444326162338257,13.556228637695312,3.4510042667388916",0
wireless LANs,"0.0,1.0,0.65,-2.590261936187744,7.147557735443115,1.7957857847213745",0
wireless Survey,"0.0,1.0,0.75,-2.51745343208313,6.785398483276367,2.0648844242095947",0
wireless access,"0.0,1.0,0.75,-3.3024306297302246,6.650344371795654,2.409763813018799",0
wireless adapter,"0.0,1.0,0.8,-2.7359626293182373,7.34819221496582,1.8946254253387451",0
wireless channel,"0.0,1.0,0.8,-5.783292293548584,9.139323234558105,3.314758539199829",0
wireless channels,"0.0,1.0,0.85,-2.3284268379211426,7.411017417907715,2.017406463623047",0
wireless communication,"0.0,1.0,1.1,0.895897388458252,5.368027687072754,5.157251358032227",0
wireless computing,"0.0,1.0,0.9,-4.0399370193481445,10.271785736083984,2.709418296813965",0
wireless connection,"0.0,1.0,0.95,-2.6560094356536865,7.290213108062744,1.9646779298782349",0
wireless data,"0.0,1.0,0.65,1.0903728008270264,12.509828567504883,3.9827311038970947",0
wireless devices,"0.0,1.0,0.8,-2.769728183746338,7.215873718261719,1.8538297414779663",0
wireless environment,"0.0,1.0,1.0,-2.766714572906494,7.701189994812012,1.9303351640701294",0
wireless infrastructure,"0.0,1.0,1.15,-2.7171568870544434,7.246431827545166,1.8576058149337769",0
wireless interface,"0.0,1.0,0.9,-2.961578845977783,7.867884635925293,2.0690722465515137",0
wireless link,"0.0,1.0,0.65,-2.830760955810547,7.57863187789917,1.9621390104293823",1
wireless links,"0.0,1.0,0.7,-2.86598539352417,7.541910171508789,1.9386273622512817",0
wireless mobile,"0.0,1.0,0.75,-4.211673736572266,11.150310516357422,2.9034337997436523",0
wireless network,"0.0,1.0,0.8,-4.091887474060059,10.835249900817871,2.8077120780944824",1
wireless networks,"0.0,1.0,0.85,-5.067549705505371,13.840855598449707,3.612239122390747",1
wireless protocol,"0.0,1.0,0.85,0.23200058937072754,6.199513912200928,3.99774432182312",0
wireless protocols,"0.0,1.0,0.9,-3.6201233863830566,9.55630111694336,2.4580984115600586",0
wireless sensor,"0.0,1.0,0.75,-2.740691900253296,7.513782024383545,1.9326245784759521",0
wireless services,"0.0,1.0,0.85,-2.7587130069732666,7.190539836883545,1.821323275566101",0
wireless system,"0.0,1.0,0.75,-4.338951110839844,2.5112552642822266,7.054569244384766",0
wireless terminal,"0.0,1.0,0.85,-2.690082311630249,7.2009501457214355,1.8182005882263184",0
wireless video,"0.0,1.0,0.7,2.7687840461730957,8.471692085266113,4.915064811706543",0
wirelessmobile networks,"0.0,1.0,1.15,-4.948200702667236,13.677921295166016,3.5685958862304688",0
word error,"0.0,1.0,0.5,-5.182227611541748,1.1104668378829956,2.8486392498016357",0
work transport,"0.0,1.0,0.7,1.057281494140625,-0.8816447257995605,1.9591833353042603",0
xed codes,"0.0,1.0,0.45,-0.8083205819129944,0.2172435224056244,0.5210820436477661",0
xed cost,"0.0,1.0,0.4,-5.824142932891846,1.889093041419983,3.228081226348877",0
xed costs,"0.0,1.0,0.45,-0.4561688303947449,-0.221579909324646,0.47942817211151123",0
xed counterparts,"0.0,1.0,0.8,-1.9169641733169556,-0.0820239782333374,1.4007813930511475",0
xed length,"0.0,1.0,0.5,-0.7029735445976257,0.1768704354763031,0.7790428400039673",0
ACM,"0.0,1.0,0.15,-1.7727419137954712,1.516797423362732,0.8993024826049805",0
ADPROC,"0.0,1.0,0.3,-0.019116081297397614,-0.05504245683550835,0.4132261276245117",0
ADV,"0.0,1.0,0.15,0.2848905026912689,0.29660171270370483,0.20679178833961487",1
ALF,"0.0,1.0,0.15,0.07694175839424133,-0.16773377358913422,0.1227000430226326",0
API,"0.0,1.0,0.15,-0.143401101231575,-0.03332214057445526,0.2035617232322693",0
Access Scheme,"0.0,1.0,0.65,-1.0019261837005615,-0.3476382791996002,0.7628347873687744",0
Acquired Per,"0.0,1.0,0.6,0.2593672275543213,0.6334988474845886,0.15815788507461548",0
Adaptive Distributed,"0.0,1.0,1.0,-0.6121180057525635,0.44866782426834106,0.8241072297096252",0
Adaptive Energy,"0.0,1.0,0.75,0.6821006536483765,-3.884608268737793,5.6215667724609375",0
Alexandra Meliou,"0.0,1.0,0.8,-0.07056084275245667,0.20751851797103882,0.5182056427001953",0
Ali Walid,"0.0,1.0,0.45,-0.4194027781486511,-1.2483572959899902,1.8447200059890747",0
Anantha Chandrakasan,"0.0,1.0,1.0,0.5744345784187317,1.1319864988327026,0.44304803013801575",0
Andrea Zanella,"0.0,1.0,0.7,-0.2448839545249939,0.38849174976348877,0.6495105028152466",0
Angeles California,"0.0,1.0,0.9,0.18727335333824158,7.39157772064209,2.1409127712249756",0
Application Data,"0.0,1.0,0.8,3.2795472145080566,4.724959373474121,3.204228401184082",0
Application Independent,"0.0,1.0,1.15,-0.3897763788700104,-0.6847453117370605,1.1294031143188477",0
Application Level,"0.0,1.0,0.85,-1.4472429752349854,-0.7705981135368347,1.6690396070480347",0
Application class,"0.0,1.0,0.85,-0.30198779702186584,-0.7013542056083679,1.0903149843215942",0
Architecting Application,"0.0,1.0,1.2,-0.48013919591903687,-0.8005755543708801,1.2266764640808105",0
Architectural Consideration,"0.0,1.0,1.35,0.4148252010345459,0.021441642194986343,0.11058332026004791",0
Architectural considerations,"0.0,1.0,1.4,0.29958653450012207,-0.14977824687957764,0.3713764548301697",0
Aref Cristina,"0.0,1.0,0.65,0.3443106710910797,0.6349378824234009,0.3511260151863098",0
Arumugam Infuse,"0.0,1.0,0.75,0.47859764099121094,-0.020816147327423096,0.4072568416595459",0
August Alexandros,"0.0,1.0,0.85,1.0325037240982056,-0.18317672610282898,0.9917223453521729",0
Austria Mahesh,"0.0,1.0,0.7,0.004744319245219231,0.442329078912735,0.7155401706695557",0
BC,"0.0,1.0,0.1,0.22849193215370178,0.14878542721271515,0.1652975231409073",1
Block diagram,"0.0,1.0,0.65,-0.8461223244667053,0.5689198970794678,0.5281543731689453",0
British Columbia,"0.0,1.0,0.8,-0.0462585911154747,0.32793933153152466,0.6318315267562866",0
Broadcast Media,"0.0,1.0,0.75,-0.6460540294647217,1.3826837539672852,0.4251936972141266",0
CTR,"0.0,1.0,0.15,-1.3157269954681396,3.5974490642547607,0.8003073334693909",0
California Elena,"0.0,1.0,0.8,-0.3861740529537201,6.8080153465271,1.6826858520507812",0
Canada Christopher,"0.0,1.0,0.9,-1.1078104972839355,-0.07217441499233246,0.7552729845046997",0
Canada Ramana,"0.0,1.0,0.65,-0.9456139802932739,-0.000962505117058754,0.791138768196106",0
Carlos Guestrin,"0.0,1.0,0.75,-0.1251680999994278,0.25675448775291443,0.8355744481086731",0
Chang Leandros,"0.0,1.0,0.7,-1.1971975564956665,-0.2161976397037506,1.2977393865585327",0
Channel Access,"0.0,1.0,0.7,-3.898824691772461,1.7858775854110718,2.0686399936676025",0
Christian Prehofer,"0.0,1.0,0.9,-0.3650986850261688,0.3691125810146332,0.7251091003417969",0
Chu Joseph,"0.0,1.0,0.5,-0.42277461290359497,0.8856562376022339,0.7527947425842285",0
Classic Flooding,"0.0,1.0,0.8,-0.00780797004699707,0.6031230688095093,1.0733973979949951",0
Cluster Computing,"0.0,1.0,0.85,-1.4121335744857788,3.400261878967285,0.9549709558486938",0
Clustering Approach,"0.0,1.0,0.95,-0.28622570633888245,-0.6239924430847168,1.2517385482788086",0
Coimbra Delicato,"0.0,1.0,0.8,-0.08865915983915329,0.6918408274650574,0.6020703911781311",0
Columbia Canada,"0.0,1.0,0.75,-0.9311544299125671,0.2619110643863678,0.908013105392456",0
Communication Networks,"0.0,1.0,1.1,1.0152461528778076,5.2050933837890625,5.113608360290527",0
Computation Sensors,"0.0,1.0,0.95,4.3301544189453125,-0.20337247848510742,3.5122153759002686",0
Computers Scalable,"0.0,1.0,0.9,0.31149208545684814,0.6906761527061462,0.21117575466632843",0
