keyword,probability,label
test problems,4.7723155e-08,0
time cost,4.7723155e-08,0
Table Impact,4.7723155e-08,0
Berkeley National,4.7723155e-08,0
better scalability,4.7723155e-08,0
valuable information,4.7723155e-08,0
Anshul Gupta,4.7723155e-08,0
better job,4.7723155e-08,0
better exploitation,4.7723155e-08,0
better chance,4.7723155e-08,0
vampir trace,4.7723155e-08,0
best performance,4.7723155e-08,0
best ordering,4.7723155e-08,0
behaviour backward,4.7723155e-08,0
bbmat Table,4.7723155e-08,0
Time comparison,4.7723155e-08,0
Amestoy Iain,4.7723155e-08,0
Amestoy Duff,4.7723155e-08,0
Amestoy Davis,4.7723155e-08,0
bandwidth Mbytessec,4.7723155e-08,0
backward solve,4.7723155e-08,0
backward error,4.7723155e-08,0
back substitution,4.7723155e-08,0
average size,4.7723155e-08,0
UNS,4.7723155e-08,0
Tim Davis,4.7723155e-08,0
bigger block,4.7723155e-08,0
bigger blocks,4.7723155e-08,0
block column,4.7723155e-08,0
unsymmetric solvers,4.7723155e-08,0
unsymmetric sparse,4.7723155e-08,0
unsymmetric supernode,4.7723155e-08,0
unsymmetric systems,4.7723155e-08,0
unsymmetric test,4.7723155e-08,0
unsymmetrized multifrontal,4.7723155e-08,0
update corresponding,4.7723155e-08,0
Table results,4.7723155e-08,0
update task,4.7723155e-08,0
update tasks,4.7723155e-08,0
average communication,4.7723155e-08,0
Table shows,4.7723155e-08,0
bushy elimination,4.7723155e-08,0
Technique Scope,4.7723155e-08,0
Test environment,4.7723155e-08,0
Test matrices,4.7723155e-08,0
blocked factorization,4.7723155e-08,0
blocked column,4.7723155e-08,0
block update,4.7723155e-08,0
Theta Gamma,4.7723155e-08,0
block partition,4.7723155e-08,0
block columns,4.7723155e-08,0
Table speedups,4.7723155e-08,0
available parallelism,4.7723155e-08,0
available Acknowledgments,4.7723155e-08,0
automatic decision,4.7723155e-08,0
wider study,4.7723155e-08,0
algorithmic features,4.7723155e-08,0
algorithmic differences,4.7723155e-08,0
algorithm identifies,4.7723155e-08,0
WITH,4.7723155e-08,0
WITHOUT,4.7723155e-08,0
WSMP,4.7723155e-08,0
addressable platforms,4.7723155e-08,0
additional work,4.7723155e-08,0
Watson Sparse,4.7723155e-08,0
wider audience,4.7723155e-08,0
Web page,4.7723155e-08,0
addition SuperLU,4.7723155e-08,0
acyclic graph,4.7723155e-08,0
acyclic elimination,4.7723155e-08,0
accurate solution,4.7723155e-08,0
absolute performance,4.7723155e-08,0
work corresponding,4.7723155e-08,0
worker processes,4.7723155e-08,0
working array,4.7723155e-08,0
working storage,4.7723155e-08,0
ACMIEEE,4.7723155e-08,0
Weber Hoppe,4.7723155e-08,0
unsymmetric problems,4.7723155e-08,0
whereas SuperLU,4.7723155e-08,0
analysis phase,4.7723155e-08,0
Algorithm Highly,4.7723155e-08,0
asynchronous scheduling,4.7723155e-08,0
asynchronous multifrontal,4.7723155e-08,0
asynchronous communications,4.7723155e-08,0
asynchronous behaviour,4.7723155e-08,0
asynchronous approach,4.7723155e-08,0
asymmetric structures,4.7723155e-08,0
asymmetric structure,4.7723155e-08,0
asymmetric SuperLU,4.7723155e-08,0
Unsymmetric Assembled,4.7723155e-08,0
ambitious project,4.7723155e-08,0
assembly tree,4.7723155e-08,0
artificial interprocess,4.7723155e-08,0
arrowhead form,4.7723155e-08,0
Using Distributed,4.7723155e-08,0
areas correspond,4.7723155e-08,0
VTAPI,4.7723155e-08,0
approach see,4.7723155e-08,0
Version httpwww,4.7723155e-08,0
analysis tool,4.7723155e-08,0
analysis time,4.7723155e-08,0
analysis phases,4.7723155e-08,0
assembly operations,4.7723155e-08,0
current Version,4.7723155e-08,0
unsymmetric permutation,4.7723155e-08,0
unsymmetric matrix,4.7723155e-08,0
computational tree,4.7723155e-08,0
computational tasks,4.7723155e-08,0
computational graphs,4.7723155e-08,0
computation ratio,4.7723155e-08,0
computation overhead,4.7723155e-08,0
Stphane Pralet,4.7723155e-08,0
StrSym Nonzeros,4.7723155e-08,0
comprehensive study,4.7723155e-08,0
Availability Reference,4.7723155e-08,0
complete description,4.7723155e-08,0
complement see,4.7723155e-08,0
comparison exercise,4.7723155e-08,0
comparative merits,4.7723155e-08,0
SuperLU advantage,4.7723155e-08,0
communication whereas,4.7723155e-08,0
communication volume,4.7723155e-08,0
SuperLU algorithm,4.7723155e-08,0
SuperLU approach,4.7723155e-08,0
Asynchronous Parallel,4.7723155e-08,0
Asynchronous Multifrontal,4.7723155e-08,0
SuperLU benefits,4.7723155e-08,0
computer code,4.7723155e-08,0
Step process,4.7723155e-08,0
computers Proceedings,4.7723155e-08,0
BLAS,4.7723155e-08,0
current SuperLU,4.7723155e-08,0
cubic grids,4.7723155e-08,0
Bergen Norway,4.7723155e-08,0
critical part,4.7723155e-08,0
cost difference,4.7723155e-08,0
convergence rate,4.7723155e-08,0
tool vampir,4.7723155e-08,0
Solve time,4.7723155e-08,0
Solver Number,4.7723155e-08,0
Solver Ordering,4.7723155e-08,0
SuperLU factorization,4.7723155e-08,0
Solver Preprocess,4.7723155e-08,0
Solver Using,4.7723155e-08,0
contribution block,4.7723155e-08,0
Sparse Gaussian,4.7723155e-08,0
Sparse Matrices,4.7723155e-08,0
total volume,4.7723155e-08,0
Sparse Matrix,4.7723155e-08,0
BandwidthEffective performance,4.7723155e-08,0
Sparse Partial,4.7723155e-08,0
Bailey Henry,4.7723155e-08,0
Baertschy Xiaoye,4.7723155e-08,0
total memory,4.7723155e-08,0
SuperLU performs,4.7723155e-08,0
SuperLU results,4.7723155e-08,0
SuperLU zeros,4.7723155e-08,0
underflow values,4.7723155e-08,0
TOMS,4.7723155e-08,0
Table Comparison,4.7723155e-08,0
Table Distributed,4.7723155e-08,0
Table Factorization,4.7723155e-08,0
Table Illustration,4.7723155e-08,0
uniprocessor Megaflop,4.7723155e-08,0
uniprocessor factorization,4.7723155e-08,0
uniprocessor performance,4.7723155e-08,0
SYMUNS,4.7723155e-08,0
TE,4.7723155e-08,0
Table Influence,4.7723155e-08,0
Table Memory,4.7723155e-08,0
Table Percentage,4.7723155e-08,0
April Patrick,4.7723155e-08,0
Table Shared,4.7723155e-08,0
candidate processors,4.7723155e-08,0
Table Solve,4.7723155e-08,0
Approximate Minimum,4.7723155e-08,0
Table Test,4.7723155e-08,0
unsymmetric factorization,4.7723155e-08,0
unsymmetric matrices,4.7723155e-08,0
Table Maximum,4.7723155e-08,0
unsymmetric pattern,4.7723155e-08,0
circuit sim,4.7723155e-08,0
code SuperLU,4.7723155e-08,0
Supernodal Algorithm,4.7723155e-08,0
communication messages,4.7723155e-08,0
Supernodal Approach,4.7723155e-08,0
tree node,4.7723155e-08,0
tree parallelism,4.7723155e-08,0
communication buffers,4.7723155e-08,0
communication bandwidth,4.7723155e-08,0
common problem,4.7723155e-08,0
triangular block,4.7723155e-08,0
triangular solution,4.7723155e-08,0
clear description,4.7723155e-08,0
triangular solves,4.7723155e-08,0
true solution,4.7723155e-08,0
column process,4.7723155e-08,0
column permutations,4.7723155e-08,0
tunable parameter,4.7723155e-08,0
Arnold Weber,4.7723155e-08,0
column factorization,4.7723155e-08,0
column dimensions,4.7723155e-08,0
column depend,4.7723155e-08,0
code complexity,4.7723155e-08,0
Arioli Demmel,4.7723155e-08,0
true error,4.7723155e-08,0
SYM,4.7723155e-08,0
general sparse,4.7723155e-08,0
synchronous behaviour,4.7723155e-08,0
memory codes,4.7723155e-08,0
memory computers,4.7723155e-08,0
Denver Colorado,4.7723155e-08,0
rows overhead,4.7723155e-08,0
rows computation,4.7723155e-08,0
row structure,4.7723155e-08,0
run time,4.7723155e-08,0
row Similarly,4.7723155e-08,0
rma wangSeconds,4.7723155e-08,0
memory usage,4.7723155e-08,0
memory version,4.7723155e-08,0
mesh Columns,4.7723155e-08,0
Lawrence Berkeley,4.7723155e-08,0
message transfer,4.7723155e-08,0
memory scalability,4.7723155e-08,0
Laura Grigori,4.7723155e-08,0
same accuracy,4.7723155e-08,0
memory allocation,4.7723155e-08,0
matrix wang,4.7723155e-08,0
Demmel Bailey,4.7723155e-08,0
maximum block,4.7723155e-08,0
Demmel Eisenstat,4.7723155e-08,0
maximum dimension,4.7723155e-08,0
same ordering,4.7723155e-08,0
same assumption,4.7723155e-08,0
Demmel Jacko,4.7723155e-08,0
maximum memory,4.7723155e-08,0
same nonzero,4.7723155e-08,0
same mantissa,4.7723155e-08,0
same level,4.7723155e-08,0
same height,4.7723155e-08,0
memory SuperLU,4.7723155e-08,0
Demmel SuperLUDIST,4.7723155e-08,0
Latency BandwidthEffective,4.7723155e-08,0
Large Entries,4.7723155e-08,0
Laplacian operator,4.7723155e-08,0
multifrontal code,4.7723155e-08,0
multifrontal method,4.7723155e-08,0
multifrontal solver,4.7723155e-08,0
multifrontal versus,4.7723155e-08,0
John Reid,4.7723155e-08,0
multiple calls,4.7723155e-08,0
multifrontal approach,4.7723155e-08,0
multiple elimination,4.7723155e-08,0
multiprocessor characteristics,4.7723155e-08,0
multiprocessors Modification,4.7723155e-08,0
name Order,4.7723155e-08,0
nearby matrix,4.7723155e-08,0
James Demmel,4.7723155e-08,0
nested dissection,4.7723155e-08,0
multiple vectors,4.7723155e-08,0
multifrontal algorithm,4.7723155e-08,0
more work,4.7723155e-08,0
July Xiaoye,4.7723155e-08,0
minimum degree,4.7723155e-08,0
minimum granularity,4.7723155e-08,0
minimum task,4.7723155e-08,0
LExcellent Xiaoye,4.7723155e-08,0
LDL,4.7723155e-08,0
Koster Amestoy,4.7723155e-08,0
Klaus Grtner,4.7723155e-08,0
Kapur Martin,4.7723155e-08,0
modified entry,4.7723155e-08,0
Kahan Kapur,4.7723155e-08,0
more advantage,4.7723155e-08,0
required accuracy,4.7723155e-08,0
June Patrick,4.7723155e-08,0
June Anshul,4.7723155e-08,0
more messages,4.7723155e-08,0
matrix twotone,4.7723155e-08,0
Distributed Dynamic,4.7723155e-08,0
matrix structure,4.7723155e-08,0
same shape,4.7723155e-08,0
Maryland Mark,4.7723155e-08,0
Martin Tung,4.7723155e-08,0
Mark Baertschy,4.7723155e-08,0
lower volume,4.7723155e-08,0
machine precision,4.7723155e-08,0
magnitude difference,4.7723155e-08,0
Mathematical Software,4.7723155e-08,0
main benefit,4.7723155e-08,0
main data,4.7723155e-08,0
main factor,4.7723155e-08,0
main objective,4.7723155e-08,0
main parallel,4.7723155e-08,0
main steps,4.7723155e-08,0
major characteristics,4.7723155e-08,0
main characteristics,4.7723155e-08,0
major differences,4.7723155e-08,0
Matrices mixtank,4.7723155e-08,0
Matrix Analysis,4.7723155e-08,0
local decisions,4.7723155e-08,0
Maximum size,4.7723155e-08,0
Max Vol,4.7723155e-08,0
MatrixProcess Mesh,4.7723155e-08,0
Matrix name,4.7723155e-08,0
Matrix ecl,4.7723155e-08,0
see Figure,4.7723155e-08,0
Matrix Solver,4.7723155e-08,0
Matrix Ordering,4.7723155e-08,0
Matrix Order,4.7723155e-08,0
Matrix Ord,4.7723155e-08,0
Matrix Iter,4.7723155e-08,0
Matrix Factorization,4.7723155e-08,0
Matrix Collection,4.7723155e-08,0
Matrix Package,4.7723155e-08,0
MUMPS,4.7723155e-08,0
MPI,4.7723155e-08,0
second block,4.7723155e-08,0
matrix ecl,4.7723155e-08,0
matrix entry,4.7723155e-08,0
matrix factor,4.7723155e-08,0
matrix factorization,4.7723155e-08,0
matrix factors,4.7723155e-08,0
matrix fidapm,4.7723155e-08,0
matrix dependent,4.7723155e-08,0
matrix files,4.7723155e-08,0
Degree Ordering,4.7723155e-08,0
matrix lhrc,4.7723155e-08,0
same stopping,4.7723155e-08,0
same sparsity,4.7723155e-08,0
matrix notation,4.7723155e-08,0
same sign,4.7723155e-08,0
matrix invextr,4.7723155e-08,0
scalable sparse,4.7723155e-08,0
Davis collection,4.7723155e-08,0
matrix blocks,4.7723155e-08,0
second benefit,4.7723155e-08,0
MMD,4.7723155e-08,0
many machines,4.7723155e-08,0
many operations,4.7723155e-08,0
MHertz processor,4.7723155e-08,0
MHertz Peak,4.7723155e-08,0
many processors,4.7723155e-08,0
MHertz MHertz,4.7723155e-08,0
mapping approach,4.7723155e-08,0
scheduling approach,4.7723155e-08,0
scheduled approach,4.7723155e-08,0
MC,4.7723155e-08,0
matrices Performance,4.7723155e-08,0
matrices bbmat,4.7723155e-08,0
matrix bbmat,4.7723155e-08,0
matrix partitioning,4.7723155e-08,0
local decision,4.7723155e-08,0
nested dissectionhaloamd,4.7723155e-08,0
Jacko Koster,4.7723155e-08,0
performance Table,4.7723155e-08,0
Generation Computer,4.7723155e-08,0
performance characteristics,4.7723155e-08,0
Gaussian elimination,4.7723155e-08,0
Gaussian Elimination,4.7723155e-08,0
GSPAR,4.7723155e-08,0
performance Mflops,4.7723155e-08,0
GMD,4.7723155e-08,0
GEMV,4.7723155e-08,0
GEMM,4.7723155e-08,0
permuted matrix,4.7723155e-08,0
Future Generation,4.7723155e-08,0
Fully Asynchronous,4.7723155e-08,0
perturbed Process,4.7723155e-08,0
performance penalty,4.7723155e-08,0
phase Duff,4.7723155e-08,0
peak ratio,4.7723155e-08,0
partitioning scheme,4.7723155e-08,0
parallel behaviour,4.7723155e-08,0
parallel computers,4.7723155e-08,0
parallel efficiency,4.7723155e-08,0
parallel features,4.7723155e-08,0
parallel limitations,4.7723155e-08,0
parallel node,4.7723155e-08,0
peak Megaflop,4.7723155e-08,0
Global MatrixProcess,4.7723155e-08,0
parameter space,4.7723155e-08,0
parent node,4.7723155e-08,0
partial mapping,4.7723155e-08,0
partial pivoting,4.7723155e-08,0
prospective pivot,4.7723155e-08,0
particular problem,4.7723155e-08,0
parallel sparse,4.7723155e-08,0
product formulation,4.7723155e-08,0
processors Table,4.7723155e-08,0
processors SuperLU,4.7723155e-08,0
process column,4.7723155e-08,0
First comments,4.7723155e-08,0
problem class,4.7723155e-08,0
potential pivot,4.7723155e-08,0
Figure Time,4.7723155e-08,0
Figure Parallel,4.7723155e-08,0
process grid,4.7723155e-08,0
Figure Megaflop,4.7723155e-08,0
Factorization Efficient,4.7723155e-08,0
preordering scheme,4.7723155e-08,0
present exercise,4.7723155e-08,0
present implementation,4.7723155e-08,0
present version,4.7723155e-08,0
previous papers,4.7723155e-08,0
Factorization time,4.7723155e-08,0
process mesh,4.7723155e-08,0
process row,4.7723155e-08,0
Flops bbmat,4.7723155e-08,0
processors Mbytes,4.7723155e-08,0
processors Max,4.7723155e-08,0
processors Avg,4.7723155e-08,0
processor while,4.7723155e-08,0
processor peak,4.7723155e-08,0
pipelining mechanism,4.7723155e-08,0
pivot order,4.7723155e-08,0
pivotal order,4.7723155e-08,0
pivotal ordering,4.7723155e-08,0
pivotal sequence,4.7723155e-08,0
processor MHertz,4.7723155e-08,0
pivoting approach,4.7723155e-08,0
pivoting strategy,4.7723155e-08,0
pivots drops,4.7723155e-08,0
process sets,4.7723155e-08,0
page httpwwwparallabuibnoparasol,4.7723155e-08,0
relative influence,4.7723155e-08,0
page httpwwwcseclrcacukActivitySparseMatrices,4.7723155e-08,0
Grid size,4.7723155e-08,0
node parallelism,4.7723155e-08,0
node subtasks,4.7723155e-08,0
Dynamic scheduling,4.7723155e-08,0
EECS,4.7723155e-08,0
reals integers,4.7723155e-08,0
nonzero block,4.7723155e-08,0
node level,4.7723155e-08,0
nonzero blocks,4.7723155e-08,0
nonzero structure,4.7723155e-08,0
numerical accuracy,4.7723155e-08,0
numerical behaviour,4.7723155e-08,0
numerical factorization,4.7723155e-08,0
real applications,4.7723155e-08,0
numerical impact,4.7723155e-08,0
nonzero segments,4.7723155e-08,0
numerical issues,4.7723155e-08,0
node decides,4.7723155e-08,0
Duff LExcellent,4.7723155e-08,0
Iterative refinement,4.7723155e-08,0
relative cost,4.7723155e-08,0
Iterative Refinement,4.7723155e-08,0
relative backward,4.7723155e-08,0
Iskandar Kahan,4.7723155e-08,0
Distributed Memory,4.7723155e-08,0
Duff Stphane,4.7723155e-08,0
regular grids,4.7723155e-08,0
regular data,4.7723155e-08,0
refinement SuperLU,4.7723155e-08,0
Distributed memory,4.7723155e-08,0
rectangular grids,4.7723155e-08,0
new scheduling,4.7723155e-08,0
Duff Grimes,4.7723155e-08,0
regular grid,4.7723155e-08,0
numerical kernel,4.7723155e-08,0
numerical kernels,4.7723155e-08,0
numerical methods,4.7723155e-08,0
quantum mechanics,4.7723155e-08,0
quantitative evaluation,4.7723155e-08,0
Highly Scalable,4.7723155e-08,0
Highly Indefinite,4.7723155e-08,0
Hida Iskandar,4.7723155e-08,0
Henry Hida,4.7723155e-08,0
Elimination Making,4.7723155e-08,0
Henon Ramet,4.7723155e-08,0
overall cost,4.7723155e-08,0
overhead Table,4.7723155e-08,0
HSL,4.7723155e-08,0
Gupta Recent,4.7723155e-08,0
Gupta Karypis,4.7723155e-08,0
Grigori Xiaoye,4.7723155e-08,0
Hence type,4.7723155e-08,0
Eisenstat Gilbert,4.7723155e-08,0
original matrix,4.7723155e-08,0
original feature,4.7723155e-08,0
numerical phases,4.7723155e-08,0
numerical pivoting,4.7723155e-08,0
numerical preordering,4.7723155e-08,0
numerical stability,4.7723155e-08,0
object code,4.7723155e-08,0
Effective uniproc,4.7723155e-08,0
IR,4.7723155e-08,0
Efficient Sparse,4.7723155e-08,0
only exception,4.7723155e-08,0
IBM,4.7723155e-08,0
optimal scheduling,4.7723155e-08,0
ordering code,4.7723155e-08,0
ordering phase,4.7723155e-08,0
Efficient sparse,4.7723155e-08,0
orderings SuperLU,4.7723155e-08,0
page httpmathnistgovMatrixMarketdataSPARSKIT,4.7723155e-08,0
SUPERLU,4.7723155e-08,0
local computation,4.7723155e-08,0
loaded process,4.7723155e-08,0
factorization time,4.7723155e-08,0
factorization versions,4.7723155e-08,0
factorized matrix,4.7723155e-08,0
Processors rate,4.7723155e-08,0
Processors Efficiency,4.7723155e-08,0
faster rate,4.7723155e-08,0
specific ordering,4.7723155e-08,0
faster solve,4.7723155e-08,0
features SuperLU,4.7723155e-08,0
few data,4.7723155e-08,0
Process Process,4.7723155e-08,0
fewer messages,4.7723155e-08,0
fewer number,4.7723155e-08,0
fewer operations,4.7723155e-08,0
fastest solve,4.7723155e-08,0
ffl Given,4.7723155e-08,0
factorization task,4.7723155e-08,0
factorization phase,4.7723155e-08,0
exploit asymmetry,4.7723155e-08,0
extent benefit,4.7723155e-08,0
Project Web,4.7723155e-08,0
extra operations,4.7723155e-08,0
Project Tim,4.7723155e-08,0
factored block,4.7723155e-08,0
factorization stages,4.7723155e-08,0
factorization algorithm,4.7723155e-08,0
speed interprocessor,4.7723155e-08,0
factorization algorithms,4.7723155e-08,0
factorization block,4.7723155e-08,0
factorization commences,4.7723155e-08,0
factorization flops,4.7723155e-08,0
factorization httpwww,4.7723155e-08,0
speed penalty,4.7723155e-08,0
ffl Parallelism,4.7723155e-08,0
ffl jjAjj,4.7723155e-08,0
fidapm mixtank,4.7723155e-08,0
solvers preorderings,4.7723155e-08,0
solvers Parallel,4.7723155e-08,0
solver SuperLU,4.7723155e-08,0
solve time,4.7723155e-08,0
solve phases,4.7723155e-08,0
solve phase,4.7723155e-08,0
solvers results,4.7723155e-08,0
solution times,4.7723155e-08,0
solution sparsity,4.7723155e-08,0
solution phase,4.7723155e-08,0
solution algorithm,4.7723155e-08,0
following tables,4.7723155e-08,0
following way,4.7723155e-08,0
forward elimination,4.7723155e-08,0
solution step,4.7723155e-08,0
sophisticated data,4.7723155e-08,0
following matrix,4.7723155e-08,0
Pralet Christof,4.7723155e-08,0
sparsity preservation,4.7723155e-08,0
sparsity pattern,4.7723155e-08,0
sparsity orderings,4.7723155e-08,0
sparse systems,4.7723155e-08,0
sparse solvers,4.7723155e-08,0
sparse sets,4.7723155e-08,0
sparse direct,4.7723155e-08,0
sparse codes,4.7723155e-08,0
sparse andor,4.7723155e-08,0
sparse Gaussian,4.7723155e-08,0
sparse Cholesky,4.7723155e-08,0
first report,4.7723155e-08,0
first version,4.7723155e-08,0
fixed block,4.7723155e-08,0
flops time,4.7723155e-08,0
QR,4.7723155e-08,0
forward substitution,4.7723155e-08,0
excessive growth,4.7723155e-08,0
example lhrc,4.7723155e-08,0
distinct phases,4.7723155e-08,0
SP,4.7723155e-08,0
distributed memory,4.7723155e-08,0
SMPs Parallel,4.7723155e-08,0
distributing work,4.7723155e-08,0
supernode partition,4.7723155e-08,0
SPARSEKIT,4.7723155e-08,0
supernode boundaries,4.7723155e-08,0
supernodal solver,4.7723155e-08,0
supernodal code,4.7723155e-08,0
supernodal Cholesky,4.7723155e-08,0
